WindDirectionDegrees_Mean,DiffuseHorizontalRadiationWsqm_Mean,Date,Date Numeric,Prod_Param_1_Mean,Prod_Param_2_Mean,Prod_Param_3_Mean,Prod_Param_4_Mean,Prod_Param_5_Mean,Prod_Param_6_Mean,Prod_Param_7_Mean,Prod_Param_8_Mean,Prod_Param_9_Mean,Prod_Param_10_Mean,Prod_Param_11_Mean,Prod_Param_12_Mean,Prod_Param_13_Mean,Prod_Param_14_Mean,Prod_Param_15_Mean,Prod_Param_16_Mean,Prod_Param_17_Mean,Prod_Param_18_Mean,Prod_Param_20_Mean,Prod_Param_21_Mean,Prod_Param_22_Mean,Prod_Param_23_Mean,Prod_Param_24_Mean,Prod_Param_25_Mean,Prod_Param_26_Mean,Prod_Param_30_Mean,Prod_Param_31_Mean,Prod_Param_32_Mean,Prod_Param_34_Mean,Prod_Param_35_Mean,Prod_Param_36_Mean,Prod_Param_37_Mean,Prod_Param_38_Mean,Prod_Param_39_Mean,Prod_Param_42_Mean,Prod_Param_43_Mean,Prod_Param_44_Mean,Prod_Param_45_Mean,Prod_Param_49_Mean,Prod_Param_50_Mean,Prod_Param_51_Mean,Prod_Param_53_Mean,Prod_Param_54_Mean,Prod_Param_55_Mean,Prod_Param_56_Mean,Prod_Param_57_Mean,Prod_Param_58_Mean,Prod_Param_61_Mean,Prod_Param_62_Mean,Prod_Param_63_Mean,Prod_Param_64_Mean,Prod_Param_65_Mean,Prod_Param_66_Mean,Prod_Param_67_Mean,Prod_Param_68_Mean,Prod_Param_69_Mean,Prod_Param_70_Mean,Prod_Param_71_Mean,Prod_Param_72_Mean,Prod_Param_73_Mean,Prod_Param_74_Mean,Prod_Param_75_Mean,Prod_Param_76_Mean,Prod_Param_77_Mean,Prod_Param_78_Mean,Prod_Param_79_Mean,SurfaceTemperatureCelsius_Mean,SurfaceDewpointTemperatureCelsius_Mean,SurfaceWetBulbTemperatureCelsius_Mean,RelativeHumidity_Mean,SurfaceAirPressureKilopascals_Mean,CloudCoverage_Mean,WindChillTemperatureCelsius_Mean,ApparentTemperatureCelsius_Mean,WindSpeedKph_Mean,PrecipitationPreviousHourCentimeters_Mean,DownwardSolarRadiation_Mean,DirectNormalIrradiance_Mean,MslPressure_Mean,HeatIndexCelsius_Mean,SnowfallCentimeters_Mean,SurfaceWindGustsKph_Mean,Scrap_Sum,Prod_Param_27_anon_S0_Sum,Prod_Param_27_anon_S10_Sum,Prod_Param_27_anon_S11_Sum,Prod_Param_27_anon_S5_Sum,Prod_Param_27_anon_S7_Sum,Prod_Param_27_anon_S8_Sum,Prod_Param_27_anon_S9_Sum,Prod_Param_29_anon_S2_Sum,Prod_Param_29_anon_S3_Sum,Prod_Param_29_anon_S5_Sum,Prod_Param_29_anon_S6_Sum,Prod_Param_46_anon_S0_Sum,Prod_Param_46_anon_S10_Sum,Prod_Param_46_anon_S5_Sum,Prod_Param_46_anon_S7_Sum,Prod_Param_48_anon_S2_Sum,Prod_Param_48_anon_S3_Sum,Prod_Param_48_anon_S4_Sum,Prod_Param_48_anon_S5_Sum,Prod_Param_48_anon_S6_Sum,Prod_Parts_per_Day,Failrate
234.641873,138.903581,"06/17/2016",20160617,7430.396694,1224.000000,686.603306,270.000000,248.876033,354.000000,534.000000,2091.685950,261.123967,3036.481994,4550.876033,596.099174,608.181818,1168.537190,1295.727273,1714.371901,3551.778598,1423.793388,990.000000,31172.917355,1549.049587,492.000000,972.000000,57901.363636,261.000000,2091.685950,281.231405,470.644628,2827.363636,246.000000,6318.483333,234.000000,234.000000,2091.685950,1405.270195,486.000000,268.969072,249.000000,2091.660167,276.091922,351.384401,2740.311978,246.000000,6171.921788,234.000000,353.373259,2091.660167,2082.109402,463.876627,1053.489745,301.044463,1054.553118,301.823928,601.982819,603.076757,614.544969,616.316183,614.058087,615.677002,286.986145,286.691870,287.492516,287.521865,234.635451,234.538164,234.510983,12.822176,11.549229,12.060744,92.387052,96.457438,91.179063,12.772865,12.772865,13.984848,0.029241,213.360882,112.739669,100.857438,12.822176,0.000000,64.597658,53,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.988981,0.000000,0.011019,0.000000,0.988981,0.000000,0.000000,0.011019,0.000000,726,7.300275
78.346519,57.276899,"08/17/2016",20160817,7419.303797,1254.000000,705.693038,270.000000,248.278481,354.000000,534.000000,2094.000000,259.243671,2825.559543,4547.079872,648.047847,663.755943,2142.314286,2267.733333,3251.655963,3959.284404,1848.702532,990.000000,31193.696203,1589.895570,552.000000,972.000000,4762.338608,259.139241,2094.000000,274.870253,557.354430,6228.000000,246.000000,6828.276190,234.000000,234.000000,2094.000000,1510.794304,552.000000,48621.930380,261.000000,2094.000000,273.930380,447.370253,2181.930380,246.000000,7064.631068,358.224684,349.642405,2094.000000,2082.545444,464.100016,1053.330048,300.365873,1055.050905,301.596206,601.628048,603.391683,614.241889,615.876413,613.064810,614.473175,286.230619,285.911302,286.873254,287.303413,234.938508,234.757635,234.705540,16.761867,10.006361,12.724525,67.903481,96.938924,28.004747,16.761867,16.761867,6.764715,0.000000,232.713608,294.545886,101.319937,16.761867,0.000000,35.789241,41,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,632,6.487342
227.010417,0.000000,"09/17/2016",20160917,5030.187500,1254.000000,680.000000,264.000000,249.000000,354.000000,534.000000,2094.000000,268.500000,3168.782609,4511.812500,619.250000,632.687500,2085.937500,1295.500000,4740.750000,4627.500000,1627.125000,990.000000,31101.000000,1356.125000,504.000000,972.000000,59691.375000,249.000000,2094.000000,286.125000,581.750000,2913.375000,246.000000,7336.468085,234.000000,234.000000,2094.000000,1561.500000,564.000000,101983.500000,261.000000,2094.000000,264.625000,301.500000,2929.500000,246.000000,6676.625000,354.125000,234.000000,2094.000000,2084.611600,465.606400,1053.031067,298.916933,1054.463333,299.927733,600.948800,602.185867,615.033467,616.178400,614.276667,615.469600,287.136267,286.756267,287.544933,287.598933,234.560800,234.591467,234.722533,12.550000,10.612291,11.451042,88.177083,97.100000,98.885417,12.550000,12.550000,5.490625,0.052635,0.000000,0.000000,101.500000,12.550000,0.000000,38.038542,6,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,96,6.250000
243.713080,95.185654,"05/17/2016",20160517,7430.582278,1224.000000,701.987342,270.000000,249.835443,354.000000,534.000000,2094.000000,254.797468,3075.866667,4549.914894,637.936709,639.455696,1872.974684,1348.810127,2479.430380,2821.126582,1455.582278,990.000000,31241.265823,1482.443038,474.202532,972.000000,5807.405063,260.949367,2094.000000,276.139241,489.443038,2675.405063,246.000000,5966.017021,434.734177,447.683544,2094.000000,1408.569620,482.227848,184012.481013,272.949367,2094.000000,274.873418,368.898734,2007.151899,246.000000,5957.832618,343.443038,345.443038,2094.000000,2080.916604,463.082717,1053.786340,300.937811,1054.389849,301.460491,601.969245,602.787509,614.864943,615.807509,613.806679,614.089358,286.184264,285.898075,286.805887,287.257019,234.634981,234.516453,234.488038,7.698101,3.894599,5.763713,79.097046,97.444093,44.272152,7.359283,7.359283,5.703376,0.000000,283.831224,320.443038,101.931224,7.698101,0.000000,21.207806,37,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,474,7.805907
270.023866,58.799523,"03/18/2016",20160318,7413.322196,1224.000000,712.353222,270.000000,248.591885,354.000000,534.000000,2094.000000,254.763723,3257.714286,4549.590361,648.730310,653.770883,1098.615752,1307.556086,11417.799523,2934.339943,1374.787589,990.000000,30857.384248,1657.575179,456.000000,,10883.484487,272.992840,2094.000000,276.286396,552.057279,937.575179,246.000000,5910.861314,234.000000,234.000000,2094.000000,360.000000,474.000000,123909.565632,278.992840,2094.000000,268.396181,520.568019,6082.095465,246.000000,5992.848921,246.000000,234.000000,2094.000000,2081.088440,463.213927,1051.926495,299.987394,1052.846862,300.552055,601.191413,601.958312,616.417431,617.883358,615.258220,616.745119,286.905743,286.416881,287.248404,287.668239,235.082367,235.232037,235.199670,6.328401,2.881790,4.608831,80.114558,97.447971,23.109785,5.968735,5.968735,5.825060,0.000000,270.849642,401.267303,101.987828,6.328401,0.000000,23.041050,11,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501193,0.000000,0.498807,0.000000,1.000000,0.000000,0.000000,0.000000,0.501193,0.000000,0.000000,0.498807,0.000000,419,2.625298
189.721311,82.371585,"05/18/2016",20160518,7430.524590,1224.000000,705.606557,270.000000,250.672131,354.000000,534.000000,2094.000000,255.786885,2966.413223,4550.071233,624.721311,652.557377,1609.885246,1389.983607,2303.360656,3645.032787,1378.688525,990.000000,31213.590164,1464.131148,474.000000,972.000000,7367.180328,261.016393,2094.000000,274.360656,562.213115,4239.573770,246.000000,5589.445055,421.163934,433.508197,2094.000000,1385.442623,485.754098,185564.983607,273.016393,2094.000000,277.344262,360.016393,1385.540984,246.000000,6570.918033,343.622951,351.049180,2094.000000,2080.294167,462.570500,1053.933333,301.160667,1054.886167,301.818500,602.267500,603.505667,614.837000,615.503500,613.106500,613.205167,285.669000,285.604500,286.501333,286.802667,234.859333,234.710667,234.546000,11.028689,7.006038,8.825410,77.808743,96.768033,53.819672,10.405191,10.405191,6.920219,0.009278,136.756831,75.398907,101.167760,11.028689,0.000000,37.268579,25,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,366,6.830601
196.940860,0.000000,"06/18/2016",20160618,7430.451613,1224.000000,682.580645,270.000000,249.064516,354.000000,534.000000,2094.000000,260.935484,2640.329670,4552.806452,589.548387,610.774194,1194.870968,1359.967742,1818.419355,3657.591549,1443.612903,990.000000,31081.000000,1485.903226,492.000000,972.000000,59473.129032,261.000000,2094.000000,282.000000,597.225806,4399.129032,246.000000,6438.815217,234.000000,234.000000,2094.000000,1351.967742,486.000000,269.925000,249.000000,2094.000000,273.709677,384.032258,4235.258065,246.000000,6302.774194,234.000000,354.064516,2094.000000,2082.418741,464.414667,1053.940519,301.339926,1054.975037,301.983259,602.390074,603.422593,614.382667,615.970444,613.887778,615.444222,286.464444,285.934296,286.799259,287.035259,234.808889,234.654444,234.634963,10.560753,9.782742,10.165054,95.247312,97.100000,54.827957,10.560753,10.560753,9.333333,0.004667,0.000000,0.000000,101.540323,10.560753,0.000000,38.468817,40,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,186,21.505376
201.909222,81.658501,"08/18/2016",20160818,7399.469741,1249.893372,695.757925,270.000000,248.273775,354.000000,534.000000,2085.786744,263.247839,2914.785607,4550.726471,677.282421,677.118156,2146.374640,1678.772334,5185.507389,5021.280000,1782.319885,990.000000,31106.585014,1499.074928,552.000000,972.000000,7150.340058,271.426513,2085.786744,276.708934,484.011527,6228.000000,246.000000,6368.973988,234.000000,234.000000,2085.786744,1472.678261,551.826087,50733.965217,259.747826,2086.086957,269.069565,362.452174,3364.217391,246.000000,7025.067449,357.286957,349.669565,2086.086957,2082.647621,463.972521,1052.901916,299.850737,1054.374716,300.923200,601.360211,602.783453,614.970021,616.425158,613.973368,615.278926,286.853642,286.698442,287.656232,287.846295,234.907768,234.769832,234.773116,17.601729,10.552161,13.410519,67.753602,96.698127,33.525937,17.601729,17.601729,4.719020,0.000150,260.265130,311.530259,101.023199,17.601729,0.000000,36.275937,56,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.994236,0.000000,0.005764,0.000000,0.994236,0.000000,0.000000,0.005764,0.000000,694,8.069164
294.653179,9.890173,"02/18/2016",20160218,7430.254335,1224.000000,707.202312,270.000000,247.526012,354.000000,534.000000,2094.000000,260.982659,3280.196319,4553.822485,668.046243,667.075145,1568.739884,1750.924855,1420.508671,1762.203822,1011.710983,990.000000,30869.687861,1660.682081,445.942197,,23733.815029,273.052023,2094.000000,278.254335,525.641618,786.450867,246.000000,5813.202312,234.000000,234.000000,2094.000000,360.000000,480.000000,85589.859649,279.052632,2094.000000,266.982456,526.456140,3965.438596,246.000000,5930.947368,246.000000,234.000000,2094.000000,2082.054609,464.542609,1052.596913,300.236652,1053.249000,301.164000,601.444913,602.570217,615.882000,617.162000,613.981087,615.568304,286.748043,286.863478,287.389783,287.489565,234.520304,234.599783,234.647826,0.138728,-2.063064,-0.740462,85.745665,97.087861,72.225434,0.047977,0.047977,3.297688,0.000000,31.520231,55.421965,101.672254,0.138728,0.000000,47.838728,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491329,0.000000,0.508671,0.000000,0.988439,0.000000,0.011561,0.000000,0.485549,0.000000,0.000000,0.514451,0.000000,173,0.578035
200.935484,108.319648,"07/18/2016",20160718,7430.428152,1254.000000,716.815249,270.000000,246.721408,354.000000,534.000000,2094.000000,262.979472,2837.047904,4548.747774,1941.395894,1791.255132,2287.358824,2434.585075,2757.670588,1406.627219,1165.038123,990.000000,31024.750733,1363.618768,472.398827,972.000000,11055.184751,273.043988,2094.000000,278.340176,502.328446,1496.445748,240.000000,6448.504399,234.000000,234.000000,2094.000000,1532.568915,492.000000,3524.451220,261.043988,2094.000000,262.785924,330.897361,1370.111437,246.000000,6104.164223,356.604106,359.243402,2094.000000,2080.694977,461.085595,1053.315962,300.790534,1054.550840,301.878252,602.014053,603.692542,615.216137,616.187771,614.065649,614.936840,286.339763,285.919282,286.736176,287.347649,234.623794,234.685603,234.864160,22.919355,16.600850,18.631672,68.762463,97.764809,0.000000,22.919355,22.919355,5.120821,0.000873,446.950147,492.005865,102.138416,22.919355,0.000000,52.836657,16,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,341,4.692082
265.127625,50.894992,"02/19/2016",20160219,7418.810985,1224.000000,717.460420,270.000000,249.285945,354.000000,534.000000,2093.224556,260.936995,3130.514851,4550.126829,651.256866,592.458805,2291.883683,2206.565428,9735.586430,2116.417021,1098.639742,990.000000,30842.500808,1659.625202,457.570275,,25571.127625,272.995153,2094.000000,274.138934,494.297254,1290.949919,246.000000,5949.568882,234.000000,234.000000,2094.000000,360.000000,480.331707,87096.721951,278.995122,2094.000000,265.707317,438.039024,1496.917073,246.000000,6479.694581,246.000000,234.000000,2094.000000,2081.344048,463.486887,1052.657855,300.740949,1053.302588,301.311137,602.032352,602.876096,615.278906,617.140684,613.238935,615.054087,286.243373,286.142819,286.802559,287.062019,234.653942,234.639889,234.607836,0.981906,-1.253926,0.068336,85.541195,97.556543,69.990307,-2.067528,-2.067528,11.848788,0.003098,61.607431,36.274637,102.197738,0.981906,0.000000,48.921325,6,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500808,0.000000,0.499192,0.000000,0.993538,0.000000,0.006462,0.000000,0.497577,0.000000,0.000000,0.502423,0.000000,619,0.969305
324.630000,0.000000,"03/19/2016",20160319,7430.640000,1224.000000,664.800000,270.000000,248.940000,354.000000,534.000000,2094.000000,255.060000,3412.875000,4554.420000,647.940000,650.160000,1112.760000,1321.980000,11118.540000,3091.591837,1386.180000,990.000000,30901.560000,1659.480000,456.000000,,11915.040000,273.000000,2094.000000,273.840000,497.400000,1721.040000,246.000000,4617.480000,234.000000,234.000000,2094.000000,360.000000,474.000000,124843.800000,279.000000,2094.000000,268.800000,457.680000,6228.000000,246.000000,5832.360000,246.000000,234.000000,2094.000000,2082.004667,463.178833,1051.432667,299.308167,1052.521333,300.013000,600.683167,601.538833,617.120667,618.985333,614.798000,616.519667,286.647167,286.316333,287.355833,287.723167,234.786667,235.026667,235.060667,0.517000,-0.297600,0.135000,94.680000,97.359000,10.200000,-0.432000,-0.432000,4.678000,0.000000,0.000000,0.000000,101.908000,0.517000,0.000000,21.357000,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,100,1.000000
252.825000,70.475000,"04/19/2016",20160419,7430.250000,1224.000000,704.100000,270.000000,250.500000,354.000000,534.000000,2094.000000,253.200000,3026.250000,4549.800000,588.150000,1833.600000,2844.300000,1274.250000,2626.950000,2493.450000,1254.000000,990.000000,30821.850000,1509.000000,462.000000,972.000000,51046.050000,250.050000,2094.000000,282.900000,642.150000,1792.050000,246.000000,5718.315789,234.000000,234.000000,2094.000000,360.000000,495.900000,150048.750000,250.050000,2094.000000,269.250000,352.500000,2088.750000,246.000000,7307.400000,246.000000,234.000000,2094.000000,2082.246000,463.629000,1052.145000,299.793000,1054.413000,301.416000,600.864000,603.669000,614.904000,617.427000,613.647000,615.228000,285.567000,285.741000,286.602000,286.698000,234.783000,234.870000,234.747000,6.782500,2.774000,4.770000,77.425000,98.000000,3.175000,5.850000,5.850000,7.787500,0.000000,289.125000,377.500000,102.550000,6.782500,0.000000,31.345000,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,40,2.500000
256.503386,97.735892,"05/19/2016",20160519,7430.288939,1224.000000,716.654628,270.000000,248.762980,354.000000,534.000000,2094.000000,254.898420,3062.529954,4550.410835,626.546275,619.625282,2013.074492,1329.169300,2491.571106,3389.647856,1359.562077,990.000000,31364.045147,1496.803612,474.000000,972.000000,8887.977427,260.952596,2094.000000,271.977427,391.246050,5707.855530,246.000000,5722.306998,242.112867,242.708804,2094.000000,1404.148984,486.000000,187053.968397,272.952596,2094.000000,276.406321,442.740406,2735.972912,246.000000,6282.843537,344.735892,352.198646,2094.000000,2081.432087,463.704522,1054.053000,301.656391,1055.042870,302.274000,602.713435,603.742565,614.301783,615.352043,612.904043,613.317000,285.863478,285.876783,286.754739,287.002174,234.876391,234.652957,234.572087,11.419639,9.165079,10.148533,87.099323,96.750339,78.661400,11.230023,11.230023,9.153725,0.054307,142.878104,72.817156,101.162077,11.419639,0.000000,40.561851,14,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,443,3.160271
105.459566,50.763314,"07/19/2016",20160719,7430.698225,1254.000000,696.934911,270.000000,248.994083,354.000000,534.000000,2094.000000,260.011834,2835.258517,4549.668639,1287.869822,1236.852071,2587.656805,2143.349112,3134.872211,1755.301775,1241.869822,990.000000,31107.704142,1473.420118,479.834320,972.000000,7250.662722,272.994083,2094.000000,282.130178,690.982249,2518.721893,240.000000,6820.419802,234.000000,234.000000,2094.000000,1515.790099,492.000000,4969.571429,260.994059,2094.000000,272.554455,525.255446,2473.247525,246.000000,6596.631791,358.087129,360.249505,2094.000000,2079.416059,460.567149,1053.541248,300.668772,1054.831426,301.602574,602.156574,603.599208,615.360477,616.610119,614.347109,615.816238,286.027188,285.316970,285.976337,286.579188,234.614812,234.768594,235.030238,18.755621,12.654240,14.907495,69.658777,97.718540,0.000000,18.755621,18.793097,6.988757,0.000000,211.619329,274.743590,102.083629,18.793097,0.000000,33.705720,116,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.996055,0.000000,0.003945,0.000000,0.996055,0.000000,0.000000,0.003945,0.000000,507,22.879684
218.875556,98.835556,"08/19/2016",20160819,7430.568889,1254.000000,681.937778,270.000000,249.057778,354.000000,534.000000,2094.000000,264.080000,2807.031674,4550.311111,641.751111,670.186667,1201.102222,1777.111111,5052.650602,5025.072289,1890.960000,990.000000,31199.217778,1569.555556,552.000000,972.000000,9457.751111,249.217778,2094.000000,269.315556,408.462222,6228.000000,246.000000,7054.260090,234.000000,234.000000,2094.000000,1584.488889,552.000000,52962.124444,261.004444,2094.000000,272.435556,330.168889,1396.097778,246.000000,7085.025335,240.613333,240.604444,2094.000000,2083.351551,464.323011,1053.647949,300.633708,1055.039140,301.604056,601.894466,603.569899,614.341567,615.639404,613.872826,615.023510,287.394354,287.034539,287.790219,287.786713,235.670326,235.296860,235.221354,19.308889,13.788311,15.757333,73.928889,96.801630,49.663704,19.308889,19.321778,5.993778,0.000139,274.469630,269.527407,101.170519,19.321778,0.000000,26.266667,58,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,675,8.592593
282.682105,109.393684,"09/19/2016",20160919,5030.336842,1254.000000,723.221053,264.000000,249.195789,354.000000,534.000000,2094.000000,268.484211,3145.753846,4510.509474,624.391579,642.050526,2061.132632,1239.397895,4736.517857,4623.535714,1645.553684,990.000000,31251.524211,1445.077895,504.000000,972.000000,60720.517895,248.955789,2094.000000,284.223158,491.330526,3467.317895,246.000000,6271.210191,234.000000,234.000000,2094.000000,1536.429474,592.421053,103050.517895,260.955789,2094.000000,270.745263,347.418947,3517.907368,246.000000,6660.244111,354.075789,245.065263,2094.000000,2084.511066,465.571418,1052.917648,299.329451,1054.544473,300.256352,601.228549,602.450407,615.350835,616.506066,614.391857,615.494341,286.988011,286.419495,287.268758,287.739824,234.642429,234.659044,234.726066,13.228421,10.015158,11.388421,82.863158,97.251158,67.288421,13.228421,13.228421,9.378316,0.000166,160.410526,94.865263,101.702105,13.228421,0.000000,25.924000,32,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,475,6.736842
208.404531,35.058252,"01/19/2016",20160119,7430.291262,1224.000000,716.252427,270.000000,248.660194,354.000000,534.000000,2034.000000,254.912621,3245.044068,4606.368932,657.631068,614.718447,1157.009709,2109.611650,2480.873786,1655.087379,1957.980583,990.000000,30822.912621,1659.029126,492.000000,,15515.339806,249.067961,2034.000000,277.650485,578.854369,2333.339806,246.000000,6368.045902,234.000000,234.000000,2034.000000,360.000000,513.302932,50337.596091,273.068404,2034.000000,271.250814,594.644951,6227.413681,246.000000,8131.770492,246.000000,234.000000,2034.000000,2081.090067,462.925000,1051.863933,300.694067,1052.772000,301.521600,601.094067,602.220933,615.030800,616.739600,614.203333,615.816600,287.031933,286.660733,287.035267,287.320600,234.657867,234.813133,234.850667,-6.663430,-7.613722,-6.860841,95.268608,97.048220,61.029126,-7.114239,-7.114239,2.660518,0.000000,76.423948,183.728155,101.775081,-6.663430,0.000000,30.841748,2,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.993528,0.000000,0.006472,0.000000,0.993528,0.000000,0.000000,0.006472,0.000000,309,0.647249
208.439394,0.000000,"02/20/2016",20160220,7430.409091,1224.000000,696.727273,270.000000,249.909091,354.000000,534.000000,2077.636364,261.727273,3087.093750,4549.454545,624.227273,569.318182,2234.681818,2253.363636,8174.590909,1405.187500,1075.409091,990.000000,30898.500000,1653.727273,456.000000,,26894.954545,273.000000,2094.000000,278.500000,450.045455,2504.954545,246.000000,5556.363636,234.000000,234.000000,2094.000000,360.000000,480.000000,88349.409091,279.000000,2094.000000,271.181818,439.681818,2423.409091,246.000000,6003.784615,246.000000,234.000000,2094.000000,2082.638049,465.241098,1052.565659,300.578927,1053.478171,301.224878,601.806439,602.999049,615.262610,616.959805,613.599366,615.456585,286.188220,286.068659,286.717244,287.209171,234.694317,234.696439,234.684439,-0.563636,-1.768636,-0.984848,91.477273,97.798485,1.007576,-5.156061,-5.156061,15.722727,0.000000,0.000000,0.000000,102.498485,-0.563636,0.000000,25.966667,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,132,0.757576
138.563356,83.092466,"07/20/2016",20160720,7430.886986,1252.458904,718.859589,270.000000,248.095890,354.000000,534.000000,2090.917808,262.982877,2691.281250,4552.020725,777.595890,753.780822,2417.989726,1761.955479,2530.507826,1471.659794,1215.482877,990.000000,31200.010274,1520.404110,468.000000,972.000000,9077.506849,273.020548,2090.917808,284.260274,482.178082,1460.845890,240.000000,5708.158348,234.000000,234.000000,2090.917808,1552.202055,489.986301,6723.462329,262.890411,2090.917808,264.318493,308.034247,3602.003425,246.000000,5868.340206,341.640411,344.383562,2090.917808,2079.748900,461.036213,1053.977819,300.979963,1055.043773,301.635675,602.455587,603.567870,615.906223,616.525490,614.743601,615.572798,286.955958,286.590780,287.275155,287.576645,234.662255,234.705411,234.755819,23.360274,14.559281,17.522432,59.933219,97.303425,0.118151,23.360274,23.495377,8.559932,0.000000,375.501712,409.628425,101.647432,23.495377,0.000000,33.723973,155,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,584,26.541096
214.289617,0.000000,"08/20/2016",20160820,7430.918033,1254.000000,702.032787,270.000000,249.049180,354.000000,534.000000,2094.000000,264.065574,2527.575419,4548.950820,630.032787,637.180328,1216.491803,1836.360656,5024.400000,5026.666667,1863.540984,990.000000,31286.819672,1575.049180,552.000000,972.000000,10854.885246,249.016393,2094.000000,264.885246,346.622951,6228.000000,246.000000,6569.573770,234.000000,234.000000,2094.000000,1594.918033,552.000000,54357.836066,261.016393,2094.000000,272.885246,318.655738,2745.836066,246.000000,7210.110497,234.000000,234.000000,2094.000000,2083.223681,464.174617,1053.651511,300.337213,1055.025511,301.230000,601.883809,603.514149,614.536065,615.714319,614.051170,615.074617,287.285809,286.798468,287.599787,287.657170,235.677447,235.262936,235.128638,14.357377,12.949344,13.514208,91.765027,97.000000,56.945355,14.357377,14.357377,3.994536,0.000000,0.000000,0.000000,101.379235,14.357377,0.000000,40.504372,26,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,183,14.207650
